show_id,date_added,added_year
81094665,"April 25, 2019",2019
80205442,"April 25, 2018",2018
80226424,"April 25, 2018",2018
80158976,"April 24, 2018",2018
81073387,"April 20, 2019",2019
80207606,"April 20, 2019",2019
80192186,"April 20, 2018",2018
80216834,"April 20, 2018",2018
81037733,"April 19, 2019",2019
81088285,"April 19, 2019",2019
81026329,"April 17, 2019",2019
81034599,"April 16, 2019",2019
81086641,"April 15, 2019",2019
81009808,"April 15, 2019",2019
81060043,"April 14, 2019",2019
81024557,"April 14, 2019",2019
80152625,"April 13, 2018",2018
80175421,"April 13, 2018",2018
81019144,"April 12, 2019",2019
81087095,"April 10, 2019",2019
80158875,"April 10, 2018",2018
81088282,"April 1, 2019",2019
80210602,"April 1, 2019",2019
81088283,"April 1, 2019",2019
81052280,"April 1, 2019",2019
81088284,"April 1, 2019",2019
80125979,"September 8, 2017",2017
80164077,"September 8, 2017",2017
80169755,"September 8, 2017",2017
80182597,"September 8, 2017",2017
80177405,"September 5, 2017",2017
81173255,"September 4, 2019",2019
80187061,"September 30, 2017",2017
80128722,"September 29, 2017",2017
80104068,"September 29, 2017",2017
80151483,"September 26, 2017",2017
80992496,"September 24, 2018",2018
80103311,"September 24, 2017",2017
80196586,"September 22, 2017",2017
81172728,"September 21, 2019",2019
80190449,"September 19, 2018",2018
80163156,"September 19, 2017",2017
80192815,"September 18, 2017",2017
80190588,"September 17, 2019",2019
81016317,"September 15, 2018",2018
81018235,"September 15, 2018",2018
81018236,"September 15, 2018",2018
81018237,"September 15, 2018",2018
81018238,"September 15, 2018",2018
80067522,"September 15, 2017",2017
80192014,"September 15, 2017",2017
80198046,"September 13, 2017",2017
80158670,"September 12, 2017",2017
80184129,"September 1, 2019",2019
80187228,"September 1, 2019",2019
81165786,"September 1, 2019",2019
81005312,"September 1, 2018",2018
81013710,"September 1, 2018",2018
81005314,"September 1, 2018",2018
80242828,"September 1, 2018",2018
81004223,"September 1, 2018",2018
80198730,"September 1, 2018",2018
81016043,"September 1, 2018",2018
80139506,"September 1, 2017",2017
80168028,"September 1, 2017",2017
80173269,"September 1, 2017",2017
80196216,"October 7, 2017",2017
80170301,"October 6, 2017",2017
80208273,"October 31, 2017",2017
80192097,"October 30, 2017",2017
80191963,"October 3, 2018",2018
80218099,"October 3, 2018",2018
80199767,"October 3, 2017",2017
80191665,"October 3, 2017",2017
80161921,"October 3, 2017",2017
80224362,"October 29, 2018",2018
80189954,"October 28, 2017",2017
80117454,"October 27, 2017",2017
80158919,"October 24, 2017",2017
80135164,"October 20, 2017",2017
80113669,"October 20, 2017",2017
80218973,"October 2, 2018",2018
80171705,"October 19, 2017",2017
81172729,"October 18, 2019",2019
81132442,"October 18, 2019",2019
81172909,"October 18, 2019",2019
81047903,"October 18, 2019",2019
80177406,"October 17, 2017",2017
80211134,"October 16, 2017",2017
80204433,"October 16, 2017",2017
81025935,"October 15, 2018",2018
80193423,"October 15, 2017",2017
80190841,"October 15, 2017",2017
80206827,"October 15, 2017",2017
80187205,"October 14, 2017",2017
80183198,"October 13, 2017",2017
80164456,"October 13, 2017",2017
80174434,"October 13, 2017",2017
80134526,"October 12, 2017",2017
81132441,"October 11, 2019",2019
80205204,"October 10, 2017",2017
81003460,"October 1, 2019",2019
81043753,"October 1, 2019",2019
80173150,"October 1, 2019",2019
81012857,"October 1, 2018",2018
80215922,"October 1, 2018",2018
81024703,"October 1, 2018",2018
80104130,"October 1, 2018",2018
80187618,"October 1, 2018",2018
81024701,"October 1, 2018",2018
80158155,"October 1, 2017",2017
80202503,"October 1, 2017",2017
80162246,"October 1, 2017",2017
80194289,"November 9, 2018",2018
80191219,"November 9, 2018",2018
80236993,"November 8, 2018",2018
80167628,"November 5, 2019",2019
80204460,"November 5, 2017",2017
81172908,"November 29, 2019",2019
80226242,"November 28, 2018",2018
80219019,"November 27, 2017",2017
80125671,"November 24, 2019",2019
80174220,"November 24, 2017",2017
80196379,"November 23, 2017",2017
80203522,"November 22, 2017",2017
80208104,"November 21, 2017",2017
80134827,"November 21, 2017",2017
80127558,"November 21, 2017",2017
80158084,"November 21, 2017",2017
81215437,"November 2, 2019",2019
81215438,"November 2, 2019",2019
80177865,"November 18, 2017",2017
80160759,"November 17, 2017",2017
80209608,"November 17, 2017",2017
80182622,"November 17, 2017",2017
80175694,"November 17, 2017",2017
81037898,"November 16, 2018",2018
80224054,"November 15, 2018",2018
81035109,"November 15, 2018",2018
81035108,"November 15, 2018",2018
81028560,"November 15, 2018",2018
80122177,"November 15, 2018",2018
80191804,"November 14, 2017",2017
80191109,"November 14, 2017",2017
80205085,"November 12, 2017",2017
80131563,"November 11, 2017",2017
80237420,"November 10, 2018",2018
80183088,"November 10, 2017",2017
80198018,"November 10, 2017",2017
80127990,"November 10, 2017",2017
81063129,"November 1, 2019",2019
80153894,"November 1, 2019",2019
80210147,"November 1, 2018",2018
80224606,"November 1, 2018",2018
81025404,"November 1, 2018",2018
80182949,"November 1, 2018",2018
80201820,"November 1, 2017",2017
80156684,"November 1, 2017",2017
80174727,"November 1, 2017",2017
81035836,"May 9, 2019",2019
80134780,"May 9, 2017",2017
80221308,"May 8, 2018",2018
80235472,"May 5, 2019",2019
80106793,"May 5, 2017",2017
80124727,"May 5, 2017",2017
80117263,"May 5, 2017",2017
80209866,"May 4, 2018",2018
80167648,"May 4, 2018",2018
80189827,"May 31, 2018",2018
80133554,"May 30, 2017",2017
80176342,"May 29, 2017",2017
80167459,"May 26, 2017",2017
80164778,"May 26, 2017",2017
80068327,"May 26, 2017",2017
80220758,"May 24, 2018",2018
80134781,"May 23, 2017",2017
81035880,"May 2, 2019",2019
80990658,"May 2, 2018",2018
80133663,"May 2, 2017",2017
80182919,"May 19, 2018",2018
80115466,"May 19, 2017",2017
80142223,"May 19, 2017",2017
80133551,"May 16, 2017",2017
80994416,"May 15, 2018",2018
80994418,"May 15, 2018",2018
80117736,"May 12, 2018",2018
80114666,"May 12, 2017",2017
80157866,"May 12, 2017",2017
80161029,"May 12, 2017",2017
81059956,"May 1, 2019",2019
80213148,"May 1, 2018",2018
80993495,"May 1, 2018",2018
80192548,"May 1, 2018",2018
80103425,"May 1, 2018",2018
80170875,"May 1, 2018",2018
80990815,"May 1, 2018",2018
80990816,"May 1, 2018",2018
80241876,"May 1, 2018",2018
80990811,"May 1, 2018",2018
80206732,"May 1, 2018",2018
80223149,"May 1, 2018",2018
80179373,"May 1, 2018",2018
80233962,"May 1, 2018",2018
80220531,"May 1, 2018",2018
80178720,"May 1, 2017",2017
80209796,"March 9, 2018",2018
80190180,"March 7, 2018",2018
80150002,"March 7, 2017",2017
80174137,"March 6, 2018",2018
80214580,"March 5, 2018",2018
81004270,"March 4, 2019",2019
80224924,"March 4, 2018",2018
80176592,"March 31, 2018",2018
80142103,"March 31, 2017",2017
80115857,"March 31, 2017",2017
80201200,"March 30, 2018",2018
80134826,"March 28, 2017",2017
81047902,"March 27, 2019",2019
80216988,"March 27, 2018",2018
80206758,"March 24, 2018",2018
80162210,"March 24, 2017",2017
80082242,"March 24, 2017",2017
80999996,"March 23, 2019",2019
80245408,"March 23, 2018",2018
80164752,"March 21, 2018",2018
80218656,"March 2, 2018",2018
80189216,"March 19, 2018",2018
80108984,"March 17, 2017",2017
80171678,"March 15, 2019",2019
81050198,"March 15, 2019",2019
80239442,"March 15, 2018",2018
80237300,"March 15, 2018",2018
81060041,"March 14, 2019",2019
80206696,"March 14, 2019",2019
81010870,"March 14, 2019",2019
80134967,"March 14, 2017",2017
80216664,"March 12, 2018",2018
80017535,"March 12, 2018",2018
80219917,"March 11, 2018",2018
80174144,"March 11, 2018",2018
80220677,"March 10, 2018",2018
80229829,"March 10, 2018",2018
80097003,"March 10, 2017",2017
81069249,"March 1, 2019",2019
80175151,"March 1, 2018",2018
80214584,"March 1, 2018",2018
80224605,"March 1, 2018",2018
80188099,"March 1, 2018",2018
80236906,"March 1, 2018",2018
80235958,"March 1, 2018",2018
80238291,"March 1, 2018",2018
80238637,"March 1, 2018",2018
80188777,"March 1, 2018",2018
80238293,"March 1, 2018",2018
80132381,"March 1, 2018",2018
80202728,"March 1, 2018",2018
80244078,"March 1, 2018",2018
80201833,"March 1, 2018",2018
80103734,"June 9, 2017",2017
81035881,"June 6, 2019",2019
81035837,"June 6, 2019",2019
81035884,"June 6, 2019",2019
80186608,"June 5, 2018",2018
80169554,"June 5, 2017",2017
80121841,"June 4, 2018",2018
80220676,"June 30, 2018",2018
80109341,"June 30, 2018",2018
81091378,"June 28, 2019",2019
80091936,"June 28, 2017",2017
80133553,"June 27, 2017",2017
80192018,"June 26, 2018",2018
80171598,"June 25, 2017",2017
80191357,"June 24, 2017",2017
80155477,"June 23, 2017",2017
80167644,"June 22, 2017",2017
80027041,"June 22, 2017",2017
80151644,"June 20, 2017",2017
80185223,"June 20, 2017",2017
80158750,"June 2, 2017",2017
81136963,"June 18, 2019",2019
81035887,"June 15, 2019",2019
80131280,"June 15, 2018",2018
80991026,"June 15, 2018",2018
80187684,"June 15, 2017",2017
80160726,"June 15, 2017",2017
80158770,"June 15, 2017",2017
81035883,"June 13, 2019",2019
80176756,"June 13, 2017",2017
80168221,"June 13, 2017",2017
80222188,"June 12, 2018",2018
81062606,"June 1, 2019",2019
80994443,"June 1, 2018",2018
80245442,"June 1, 2018",2018
80190515,"June 1, 2018",2018
80196584,"June 1, 2018",2018
80158580,"June 1, 2017",2017
80108609,"June 1, 2017",2017
80139214,"June 1, 2017",2017
80158769,"June 1, 2017",2017
80158579,"June 1, 2017",2017
80148967,"June 1, 2017",2017
80158581,"June 1, 2017",2017
80119249,"July 7, 2017",2017
80117747,"July 7, 2017",2017
81039323,"July 6, 2019",2019
80170277,"July 6, 2017",2017
80162192,"July 30, 2017",2017
80992365,"July 28, 2018",2018
80195835,"July 28, 2017",2017
80171022,"July 28, 2017",2017
80185321,"July 25, 2017",2017
81035840,"July 20, 2019",2019
80244472,"July 2, 2018",2018
80183329,"July 18, 2017",2017
80167460,"July 17, 2017",2017
80993650,"July 15, 2018",2018
80113589,"July 15, 2017",2017
80149064,"July 14, 2017",2017
80171659,"July 14, 2017",2017
80180224,"July 11, 2018",2018
81121173,"July 1, 2019",2019
81121174,"July 1, 2019",2019
81121175,"July 1, 2019",2019
81121176,"July 1, 2019",2019
81121179,"July 1, 2019",2019
81121183,"July 1, 2019",2019
81121184,"July 1, 2019",2019
81121185,"July 1, 2019",2019
81121187,"July 1, 2019",2019
80182447,"July 1, 2018",2018
80994575,"July 1, 2018",2018
80994424,"July 1, 2018",2018
80994423,"July 1, 2018",2018
80217136,"July 1, 2018",2018
80994573,"July 1, 2018",2018
80994425,"July 1, 2018",2018
80994419,"July 1, 2018",2018
80994426,"July 1, 2018",2018
80994420,"July 1, 2018",2018
80206917,"July 1, 2018",2018
80994421,"July 1, 2018",2018
80994572,"July 1, 2018",2018
80996349,"July 1, 2018",2018
80184770,"July 1, 2017",2017
80191358,"July 1, 2017",2017
80213403,"January 9, 2018",2018
80233024,"January 9, 2018",2018
80173542,"January 7, 2020",2020
80097725,"January 6, 2017",2017
81037984,"January 5, 2019",2019
80153895,"January 5, 2019",2019
80188596,"January 31, 2019",2019
80224476,"January 31, 2018",2018
80133549,"January 31, 2017",2017
80134966,"January 3, 2017",2017
81048561,"January 29, 2019",2019
80109193,"January 29, 2018",2018
81047901,"January 28, 2019",2019
80099016,"January 27, 2017",2017
80190283,"January 25, 2018",2018
80194737,"January 24, 2018",2018
80193614,"January 24, 2018",2018
80117453,"January 24, 2017",2017
80124680,"January 23, 2017",2017
80214777,"January 22, 2018",2018
80100936,"January 20, 2017",2017
80192420,"January 2, 2020",2020
80198056,"January 2, 2018",2018
80174219,"January 18, 2018",2018
80117452,"January 17, 2017",2017
80152003,"January 17, 2017",2017
80169611,"January 15, 2020",2020
81045085,"January 15, 2019",2019
80202078,"January 15, 2019",2019
81044857,"January 15, 2019",2019
80223136,"January 15, 2018",2018
80189955,"January 15, 2018",2018
80222177,"January 15, 2018",2018
80224233,"January 15, 2018",2018
80168300,"January 15, 2018",2018
80228282,"January 15, 2018",2018
80096955,"January 13, 2017",2017
80108149,"January 12, 2018",2018
81036539,"January 11, 2019",2019
80170870,"January 11, 2018",2018
80109128,"January 10, 2018",2018
80187188,"January 10, 2018",2018
80117811,"January 10, 2017",2017
81140307,"January 1, 2020",2020
80214621,"January 1, 2019",2019
80245709,"January 1, 2019",2019
81046846,"January 1, 2019",2019
81052279,"January 1, 2019",2019
81052277,"January 1, 2019",2019
80195653,"January 1, 2018",2018
80197427,"January 1, 2018",2018
80167491,"January 1, 2018",2018
80206907,"January 1, 2018",2018
80228146,"January 1, 2018",2018
80221637,"January 1, 2018",2018
80197301,"January 1, 2018",2018
80217436,"January 1, 2018",2018
80184547,"January 1, 2018",2018
80184135,"January 1, 2018",2018
80159566,"January 1, 2018",2018
80178280,"February 8, 2018",2018
80151370,"February 7, 2017",2017
80201570,"February 6, 2018",2018
80225034,"February 6, 2018",2018
80201497,"February 5, 2018",2018
80198745,"February 5, 2018",2018
80124726,"February 3, 2017",2017
80190130,"February 28, 2018",2018
80226357,"February 28, 2018",2018
80133550,"February 28, 2017",2017
80188883,"February 27, 2019",2019
80175332,"February 27, 2019",2019
80214583,"February 26, 2018",2018
80213299,"February 26, 2018",2018
80109295,"February 25, 2018",2018
80100937,"February 24, 2017",2017
80223050,"February 21, 2018",2018
80198735,"February 21, 2018",2018
80134969,"February 21, 2017",2017
81031652,"February 20, 2019",2019
80217121,"February 20, 2018",2018
81063743,"February 2, 2019",2019
80177414,"February 2, 2018",2018
80226233,"February 2, 2018",2018
80214581,"February 19, 2018",2018
80223731,"February 19, 2018",2018
80211728,"February 19, 2018",2018
80209153,"February 17, 2018",2018
80989337,"February 16, 2019",2019
81043345,"February 15, 2019",2019
80208091,"February 15, 2019",2019
81067757,"February 15, 2019",2019
81067758,"February 15, 2019",2019
81043346,"February 15, 2019",2019
81050194,"February 15, 2019",2019
81071972,"February 14, 2019",2019
80081987,"February 14, 2017",2017
80134968,"February 14, 2017",2017
80994282,"February 1, 2019",2019
80220013,"February 1, 2019",2019
80205451,"February 1, 2018",2018
80195654,"February 1, 2018",2018
80170992,"February 1, 2018",2018
80172958,"February 1, 2018",2018
80174959,"December 9, 2019",2019
80178974,"December 8, 2017",2017
81172740,"December 6, 2019",2019
81172756,"December 6, 2019",2019
81068687,"December 6, 2019",2019
81172758,"December 6, 2019",2019
81172868,"December 6, 2019",2019
80185876,"December 6, 2017",2017
80187435,"December 5, 2017",2017
80988989,"December 4, 2018",2018
81213876,"December 31, 2019",2019
81221913,"December 31, 2019",2019
81213882,"December 31, 2019",2019
81217438,"December 31, 2019",2019
80210716,"December 31, 2017",2017
80168234,"December 31, 2017",2017
80184972,"December 31, 2017",2017
80218432,"December 31, 2017",2017
80194671,"December 29, 2017",2017
80097519,"December 28, 2018",2018
80141781,"December 27, 2017",2017
80182473,"December 26, 2017",2017
80214478,"December 26, 2017",2017
80182034,"December 26, 2017",2017
81000505,"December 25, 2019",2019
81037697,"December 25, 2019",2019
80171023,"December 23, 2018",2018
80168161,"December 23, 2017",2017
80119234,"December 22, 2017",2017
81172830,"December 21, 2019",2019
80223098,"December 21, 2017",2017
80232740,"December 20, 2017",2017
80206847,"December 2, 2017",2017
80164930,"December 2, 2017",2017
80205978,"December 19, 2017",2017
80189806,"December 19, 2017",2017
80206057,"December 19, 2017",2017
80218939,"December 18, 2018",2018
80175314,"December 18, 2017",2017
80145625,"December 16, 2017",2017
81213153,"December 15, 2019",2019
81213148,"December 15, 2019",2019
81213149,"December 15, 2019",2019
81036745,"December 15, 2018",2018
80177441,"December 15, 2017",2017
80210182,"December 15, 2017",2017
80218784,"December 15, 2017",2017
80218783,"December 15, 2017",2017
80223049,"December 15, 2017",2017
80217545,"December 15, 2017",2017
80216662,"December 15, 2017",2017
81172757,"December 13, 2019",2019
80158871,"December 12, 2017",2017
80191835,"December 12, 2017",2017
80194612,"December 11, 2017",2017
81035888,"December 10, 2019",2019
81009829,"December 10, 2018",2018
80182479,"December 1, 2019",2019
81217741,"December 1, 2019",2019
80191294,"December 1, 2019",2019
80208793,"December 1, 2019",2019
81217742,"December 1, 2019",2019
80187471,"December 1, 2018",2018
80158854,"December 1, 2017",2017
80203781,"December 1, 2017",2017
80191930,"December 1, 2017",2017
80173001,"December 1, 2017",2017
80171247,"December 1, 2017",2017
80176212,"December 1, 2017",2017
80128691,"August 9, 2017",2017
80203996,"August 7, 2017",2017
80203998,"August 7, 2017",2017
80203997,"August 7, 2017",2017
81035835,"August 5, 2019",2019
80208295,"August 5, 2019",2019
80124724,"August 4, 2017",2017
80168079,"August 4, 2017",2017
80155475,"August 4, 2017",2017
80994162,"August 3, 2019",2019
80173176,"August 3, 2017",2017
80193491,"August 29, 2017",2017
80184834,"August 29, 2017",2017
80177776,"August 28, 2018",2018
81016192,"August 28, 2018",2018
81016194,"August 28, 2018",2018
80164392,"August 25, 2017",2017
80122759,"August 25, 2017",2017
80224150,"August 23, 2018",2018
80128689,"August 23, 2017",2017
80185322,"August 22, 2017",2017
81016193,"August 21, 2018",2018
81016196,"August 21, 2018",2018
80201175,"August 21, 2018",2018
80199962,"August 21, 2018",2018
80146805,"August 18, 2017",2017
80087352,"August 17, 2018",2018
80173606,"August 17, 2018",2018
80190984,"August 17, 2017",2017
80199381,"August 15, 2018",2018
80185166,"August 15, 2017",2017
80039439,"August 14, 2017",2017
80188580,"August 12, 2017",2017
80142058,"August 11, 2017",2017
80160346,"August 10, 2017",2017
80998560,"August 1, 2018",2018
80232892,"August 1, 2018",2018
80998562,"August 1, 2018",2018
80998563,"August 1, 2018",2018
80998564,"August 1, 2018",2018
80993656,"August 1, 2018",2018
80998568,"August 1, 2018",2018
80998565,"August 1, 2018",2018
80998566,"August 1, 2018",2018
80998567,"August 1, 2018",2018
81014824,"August 1, 2018",2018
81002213,"August 1, 2018",2018
80195886,"August 1, 2017",2017
80179433,"August 1, 2017",2017
80169549,"April 8, 2017",2017
80208951,"April 7, 2018",2018
80134527,"April 7, 2017",2017
80222823,"April 6, 2018",2018
80226962,"April 6, 2018",2018
80185032,"April 5, 2018",2018
80194610,"April 4, 2018",2018
80161109,"April 4, 2017",2017
81092327,"April 30, 2019",2019
80175333,"April 30, 2018",2018
80198419,"April 30, 2018",2018
80164904,"April 3, 2018",2018
80128715,"April 28, 2017",2017
80164212,"April 28, 2017",2017
80162993,"April 27, 2018",2018
80164088,"April 26, 2018",2018
80182411,"April 25, 2018",2018
80133552,"April 25, 2017",2017
81014345,"April 24, 2019",2019
80238655,"April 24, 2018",2018
80118916,"April 21, 2017",2017
80146759,"April 21, 2017",2017
80187301,"April 19, 2018",2018
80215782,"April 19, 2018",2018
80172000,"April 19, 2017",2017
80164465,"April 18, 2017",2017
80117484,"April 18, 2017",2017
80189853,"April 15, 2018",2018
80160081,"April 15, 2017",2017
80126569,"April 14, 2017",2017
80172002,"April 12, 2019",2019
80133153,"April 12, 2018",2018
80142474,"April 10, 2017",2017
80103336,"April 1, 2019",2019
80209751,"April 1, 2019",2019
80202808,"April 1, 2018",2018
80226076,"April 1, 2018",2018
80190215,"April 1, 2018",2018
80245519,"April 1, 2018",2018
80245518,"April 1, 2018",2018
80100054,"April 1, 2017",2017
80182596,"September 8, 2017",2017
80152447,"September 7, 2017",2017
81016045,"September 5, 2018",2018
80147760,"September 5, 2017",2017
81160036,"September 4, 2019",2019
81012295,"September 27, 2018",2018
80173625,"September 26, 2017",2017
80166318,"September 25, 2019",2019
80108976,"September 25, 2019",2019
80162144,"September 25, 2017",2017
80106966,"September 23, 2016",2016
80099204,"September 22, 2017",2017
80150502,"September 20, 2018",2018
80203776,"September 2, 2017",2017
80143797,"September 2, 2017",2017
80161931,"September 2, 2017",2017
80149143,"September 18, 2019",2019
80058248,"September 16, 2019",2019
80092885,"September 16, 2016",2016
80108371,"September 16, 2016",2016
80227777,"September 15, 2018",2018
80142637,"September 15, 2017",2017
80192015,"September 15, 2017",2017
80088910,"September 15, 2016",2016
81165770,"September 1, 2019",2019
80162197,"September 1, 2017",2017
80160358,"September 1, 2017",2017
80141891,"September 1, 2017",2017
80183897,"September 1, 2017",2017
80177834,"September 1, 2017",2017
80121855,"September 1, 2017",2017
80190990,"September 1, 2017",2017
80103426,"September 1, 2016",2016
81016321,"October 9, 2018",2018
80115464,"October 7, 2016",2016
80041653,"October 7, 2016",2016
81016318,"October 5, 2018",2018
81004460,"October 4, 2018",2018
80141858,"October 4, 2016",2016
80145699,"October 31, 2017",2017
80207446,"October 30, 2018",2018
80092857,"October 29, 2016",2016
80094648,"October 28, 2016",2016
80066073,"October 28, 2016",2016
80123740,"October 28, 2016",2016
80123741,"October 28, 2016",2016
80123742,"October 28, 2016",2016
80095197,"October 27, 2016",2016
80173479,"October 26, 2017",2017
80131240,"October 22, 2018",2018
80091310,"October 21, 2019",2019
80117443,"October 21, 2016",2016
80144152,"October 19, 2018",2018
81172895,"October 18, 2019",2019
80992769,"October 15, 2019",2019
80201824,"October 15, 2017",2017
80203789,"October 15, 2017",2017
80142617,"October 15, 2017",2017
80201823,"October 15, 2017",2017
80115858,"October 15, 2017",2017
80203790,"October 15, 2017",2017
80201822,"October 15, 2017",2017
80123743,"October 15, 2016",2016
80097472,"October 14, 2016",2016
80148070,"October 13, 2017",2017
80155812,"October 13, 2017",2017
80075476,"October 13, 2016",2016
80103282,"October 12, 2017",2017
80127559,"October 12, 2016",2016
80147323,"October 11, 2018",2018
80137461,"October 1, 2018",2018
81024712,"October 1, 2018",2018
80152182,"October 1, 2018",2018
81024704,"October 1, 2018",2018
81024711,"October 1, 2018",2018
81025908,"October 1, 2018",2018
80141767,"October 1, 2018",2018
81024705,"October 1, 2018",2018
80112370,"October 1, 2017",2017
80095193,"October 1, 2017",2017
80118280,"October 1, 2017",2017
80135360,"October 1, 2017",2017
80150246,"October 1, 2017",2017
80095089,"October 1, 2017",2017
80116741,"October 1, 2017",2017
80162195,"October 1, 2017",2017
80106036,"October 1, 2017",2017
80112371,"October 1, 2017",2017
80208413,"October 1, 2017",2017
80128277,"October 1, 2016",2016
80098709,"October 1, 2016",2016
80107372,"October 1, 2016",2016
80106138,"October 1, 2016",2016
80109089,"October 1, 2016",2016
80148275,"November 8, 2016",2016
80127886,"November 7, 2019",2019
80173002,"November 7, 2017",2017
80114460,"November 4, 2019",2019
80117461,"November 4, 2016",2016
81227195,"November 29, 2019",2019
80141787,"November 25, 2016",2016
80049871,"November 25, 2016",2016
80103512,"November 24, 2017",2017
80077402,"November 22, 2016",2016
80124725,"November 21, 2016",2016
80108983,"November 20, 2019",2019
80160987,"November 2, 2019",2019
80117534,"November 18, 2016",2016
80115031,"November 18, 2016",2016
81028556,"November 15, 2018",2018
80136925,"November 15, 2017",2017
80117532,"November 15, 2016",2016
80147403,"November 13, 2017",2017
80091658,"November 11, 2016",2016
80134279,"November 10, 2016",2016
81170694,"November 1, 2019",2019
80097390,"November 1, 2018",2018
80155792,"November 1, 2018",2018
80203778,"November 1, 2017",2017
80103312,"November 1, 2017",2017
80202605,"November 1, 2017",2017
80203791,"November 1, 2017",2017
80157797,"November 1, 2017",2017
80179288,"November 1, 2017",2017
80203780,"November 1, 2017",2017
80097360,"November 1, 2016",2016
80006168,"November 1, 2016",2016
80217133,"May 8, 2018",2018
80101493,"May 6, 2016",2016
80063265,"May 27, 2016",2016
80117765,"May 25, 2017",2017
80165083,"May 23, 2017",2017
80121348,"May 21, 2019",2019
80117082,"May 2, 2017",2017
80097814,"May 16, 2017",2017
80108481,"May 15, 2019",2019
80098287,"May 15, 2017",2017
80157564,"May 15, 2017",2017
80178078,"May 15, 2017",2017
80120740,"May 13, 2017",2017
80161108,"May 10, 2017",2017
80150390,"May 1, 2018",2018
80990829,"May 1, 2018",2018
80990810,"May 1, 2018",2018
80245268,"May 1, 2018",2018
80228322,"May 1, 2018",2018
80134149,"May 1, 2017",2017
80115133,"May 1, 2017",2017
80165849,"May 1, 2017",2017
80103430,"May 1, 2017",2017
80103372,"May 1, 2017",2017
80095094,"May 1, 2017",2017
80156763,"May 1, 2017",2017
80156857,"May 1, 2017",2017
80097361,"May 1, 2017",2017
80176716,"May 1, 2017",2017
80132961,"May 1, 2017",2017
80182105,"May 1, 2017",2017
80173605,"May 1, 2017",2017
80101903,"May 1, 2016",2016
80107737,"March 9, 2017",2017
80152742,"March 9, 2017",2017
80152842,"March 31, 2017",2017
80097423,"March 31, 2016",2016
80180509,"March 30, 2017",2017
80145255,"March 30, 2017",2017
80105067,"March 3, 2019",2019
80145533,"March 29, 2019",2019
80170767,"March 29, 2019",2019
80222896,"March 26, 2018",2018
80101096,"March 25, 2016",2016
80126485,"March 24, 2017",2017
80144454,"March 23, 2018",2018
80148239,"March 22, 2019",2019
80162503,"March 21, 2019",2019
80150350,"March 21, 2019",2019
80160692,"March 21, 2019",2019
80157890,"March 21, 2019",2019
80135149,"March 21, 2017",2017
80100945,"March 21, 2017",2017
80207444,"March 2, 2019",2019
80156212,"March 2, 2019",2019
80092781,"March 19, 2016",2016
80132964,"March 18, 2017",2017
80117824,"March 18, 2017",2017
80076467,"March 18, 2016",2016
80049951,"March 18, 2016",2016
80031800,"March 18, 2016",2016
80158577,"March 17, 2017",2017
80100260,"March 16, 2017",2017
80192244,"March 15, 2018",2018
80226021,"March 15, 2018",2018
80147758,"March 15, 2018",2018
80241537,"March 15, 2018",2018
80241616,"March 15, 2018",2018
80239642,"March 15, 2018",2018
80117240,"March 15, 2017",2017
80098842,"March 15, 2017",2017
80145621,"March 14, 2019",2019
80100268,"March 14, 2019",2019
80141173,"March 10, 2017",2017
80134518,"March 10, 2017",2017
80134398,"March 10, 2017",2017
80160127,"March 10, 2017",2017
80156772,"March 1, 2019",2019
80184973,"March 1, 2018",2018
80106947,"March 1, 2018",2018
80082014,"March 1, 2018",2018
80158247,"March 1, 2018",2018
80238190,"March 1, 2018",2018
80238295,"March 1, 2018",2018
80172471,"March 1, 2017",2017
80165917,"March 1, 2017",2017
70155788,"March 1, 2017",2017
80103424,"March 1, 2017",2017
80172469,"March 1, 2017",2017
80097530,"March 1, 2016",2016
80092404,"March 1, 2016",2016
80159025,"June 8, 2017",2017
80079473,"June 6, 2019",2019
81035843,"June 6, 2019",2019
80223226,"June 5, 2019",2019
80144311,"June 3, 2017",2017
80109145,"June 3, 2017",2017
80117455,"June 3, 2017",2017
80132626,"June 3, 2017",2017
80106124,"June 3, 2016",2016
80134080,"June 28, 2019",2019
80108952,"June 26, 2017",2017
80191356,"June 24, 2017",2017
80097641,"June 24, 2016",2016
80097349,"June 24, 2016",2016
80143794,"June 23, 2017",2017
80128245,"June 22, 2018",2018
80166185,"June 21, 2017",2017
80108430,"June 2, 2019",2019
80121844,"June 2, 2017",2017
80164206,"June 15, 2017",2017
81035841,"June 13, 2019",2019
80132601,"June 10, 2017",2017
80114989,"June 10, 2017",2017
81092766,"June 1, 2019",2019
80097424,"June 1, 2019",2019
80998558,"June 1, 2018",2018
80144804,"June 1, 2017",2017
80106038,"June 1, 2017",2017
80107736,"June 1, 2017",2017
80121843,"June 1, 2017",2017
80177339,"July 6, 2017",2017
80097355,"July 6, 2016",2016
80099089,"July 4, 2019",2019
80093198,"July 29, 2016",2016
80155932,"July 26, 2019",2019
80155863,"July 21, 2017",2017
80107087,"July 21, 2016",2016
80115874,"July 20, 2017",2017
80154884,"July 18, 2017",2017
80095718,"July 15, 2018",2018
80993684,"July 15, 2018",2018
80096585,"July 15, 2016",2016
80064459,"July 15, 2016",2016
80102204,"July 15, 2016",2016
80171125,"July 10, 2017",2017
80117079,"July 1, 2019",2019
81113468,"July 1, 2019",2019
80994574,"July 1, 2018",2018
